treatment,covid,replicate,count,n,risk,odds,relative_risk,odds_ratio
vaccine,+,2892,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2893,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,2894,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,2895,111,15000,0.0074,0.007455168245013097,1.3058823529411765,1.3081627573455334
vaccine,+,2896,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,2897,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,2898,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,2899,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,2900,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2901,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,2902,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,2903,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,2904,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,2905,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,2906,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,2907,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,2908,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,2909,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,2910,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,2911,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,2912,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,2913,113,15000,0.007533333333333334,0.00759051521461678,1.3614457831325302,1.3641893428486564
vaccine,+,2914,113,15000,0.007533333333333334,0.00759051521461678,1.3614457831325302,1.3641893428486564
vaccine,+,2915,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,2916,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,2917,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,2918,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,2919,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,2920,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,2921,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,2922,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,2923,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,2924,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,2925,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2926,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,2927,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,2928,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,2929,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,2930,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,2931,112,15000,0.007466666666666667,0.0075228371843095105,1.333333333333333,1.3358409457281029
vaccine,+,2932,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2933,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,2934,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,2935,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,2936,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,2937,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,2938,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,2939,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,2940,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,2941,116,15000,0.007733333333333333,0.00779360386992744,1.4499999999999997,1.4535071217414677
vaccine,+,2942,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,2943,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,2944,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,2945,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,2946,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,2947,114,15000,0.0076,0.00765820233776703,1.3902439024390243,1.3932324692049824
vaccine,+,2948,84,15000,0.0056,0.0056315366049879325,0.7499999999999999,0.748592115848753
vaccine,+,2949,113,15000,0.007533333333333334,0.00759051521461678,1.3614457831325302,1.3641893428486564
vaccine,+,2950,77,15000,0.0051333333333333335,0.00515982041144542,0.6470588235294117,0.6452377104430193
vaccine,+,2951,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,2952,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,2953,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,2954,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,2955,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2956,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,2957,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2958,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,2959,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2960,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,2961,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,2962,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,2963,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,2964,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2965,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,2966,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2967,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,2968,114,15000,0.0076,0.00765820233776703,1.3902439024390243,1.3932324692049824
vaccine,+,2969,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,2970,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,2971,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,2972,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,2973,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,2974,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,2975,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,2976,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,2977,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,2978,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,2979,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,2980,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,2981,85,15000,0.005666666666666667,0.00569896077774053,0.7657657657657658,0.7644308740520608
vaccine,+,2982,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,2983,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,2984,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,2985,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,2986,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,2987,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,2988,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,2989,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,2990,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,2991,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,2992,113,15000,0.007533333333333334,0.00759051521461678,1.3614457831325302,1.3641893428486564
vaccine,+,2993,88,15000,0.005866666666666667,0.005901287553648069,0.8148148148148148,0.8137219837863616
vaccine,+,2994,121,15000,0.008066666666666666,0.008132266953424288,1.613333333333333,1.6183211237314337
vaccine,+,2995,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,2996,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2997,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,2998,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,2999,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,3000,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,3001,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,3002,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,3003,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,3004,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,3005,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,3006,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,3007,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,3008,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,3009,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,3010,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,3011,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,3012,82,15000,0.0054666666666666665,0.005496715377396434,0.719298245614035,0.7177553079642396
vaccine,+,3013,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,3014,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,3015,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,3016,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,3017,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,3018,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,3019,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,3020,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,3021,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,3022,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,3023,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,3024,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,3025,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,3026,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,3027,106,15000,0.007066666666666666,0.007116959849603867,1.1777777777777776,1.179043015084374
vaccine,+,3028,86,15000,0.005733333333333333,0.0057663939922220735,0.7818181818181817,0.7805600594926063
vaccine,+,3029,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,3030,110,15000,0.007333333333333333,0.0073875083948959025,1.2790697674418603,1.2811313976915988
vaccine,+,3031,108,15000,0.0072,0.0072522159548751,1.227272727272727,1.2289209581715625
vaccine,+,3032,87,15000,0.0058,0.005833836250251458,0.7981651376146787,0.7969876660779308
vaccine,+,3033,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,3034,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,3035,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
vaccine,+,3036,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,3037,99,15000,0.0066,0.006643849406080129,1.0206185567010309,1.0207555432867235
vaccine,+,3038,121,15000,0.008066666666666666,0.008132266953424288,1.613333333333333,1.6183211237314337
vaccine,+,3039,109,15000,0.007266666666666667,0.007319857632126788,1.2528735632183907,1.2547245617000782
vaccine,+,3040,110,15000,0.007333333333333333,0.0073875083948959025,1.2790697674418603,1.2811313976915988
vaccine,+,3041,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,3042,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,3043,91,15000,0.006066666666666666,0.006103695754242404,0.8666666666666665,0.8658528405661011
vaccine,+,3044,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,3045,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,3046,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,3047,97,15000,0.006466666666666667,0.0065087566261826475,0.9797979797979797,0.9796664897651276
vaccine,+,3048,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,3049,96,15000,0.0064,0.00644122383252818,0.96,0.9597423510466987
vaccine,+,3050,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,3051,102,15000,0.0068,0.00684655658477648,1.085106382978723,1.085689068645513
vaccine,+,3052,107,15000,0.0071333333333333335,0.007184583361310683,1.2022471910112358,1.2037002528146472
vaccine,+,3053,93,15000,0.0062,0.006238679814852083,0.9029126213592231,0.9023069242898203
vaccine,+,3054,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,3055,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,3056,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,3057,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,3058,94,15000,0.006266666666666667,0.006306185428686435,0.9215686274509803,0.9210740246722599
vaccine,+,3059,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,3060,92,15000,0.0061333333333333335,0.006171183257311511,0.8846153846153846,0.8839033250087718
vaccine,+,3061,101,15000,0.006733333333333333,0.006778978454929862,1.063157894736842,1.063586040744522
vaccine,+,3062,100,15000,0.006666666666666667,0.006711409395973155,1.0416666666666667,1.0419463087248322
vaccine,+,3063,103,15000,0.006866666666666667,0.006914143787339733,1.10752688172043,1.1082703380416496
vaccine,+,3064,89,15000,0.005933333333333333,0.005968747904231775,0.8317757009345793,0.8307716125020919
vaccine,+,3065,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,3066,95,15000,0.006333333333333333,0.0063737001006373695,0.9405940594059404,0.9402154237563974
vaccine,+,3067,98,15000,0.006533333333333334,0.0065762984834250434,1,1
vaccine,+,3068,105,15000,0.007,0.007049345417925478,1.1538461538461537,1.154930668525835
vaccine,+,3069,90,15000,0.006,0.006036217303822938,0.8490566037735848,0.8481454766333854
vaccine,+,3070,104,15000,0.006933333333333333,0.006981740064446831,1.1304347826086953,1.1313454443562319
